site,name,year,month,day,tmin,tmax,date,working,demand,area_string
DA,Dock Area,2015,10,26,13.6,16.8,2015-10-26,Weekday,14.39670898,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,10,26,13.6,16.8,2015-10-26,Weekday,16.89906641,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,10,26,13.6,16.8,2015-10-26,Weekday,11.49267285,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,10,27,9.4,23.8,2015-10-27,Weekday,14.89412402,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,10,27,9.4,23.8,2015-10-27,Weekday,14.85403516,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,10,27,9.4,23.8,2015-10-27,Weekday,11.81471289,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,10,28,7.1,27.5,2015-10-28,Weekday,15.37712012,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,10,28,7.1,27.5,2015-10-28,Weekday,15.36363965,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,10,28,7.1,27.5,2015-10-28,Weekday,12.62505762,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,10,29,10.5,27.6,2015-10-29,Weekday,16.26750195,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,10,29,10.5,27.6,2015-10-29,Weekday,15.63155469,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,10,29,10.5,27.6,2015-10-29,Weekday,11.92572266,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,10,30,10.2,27.9,2015-10-30,Weekday,17.33046289,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,10,30,10.2,27.9,2015-10-30,Weekday,14.44447266,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,10,30,10.2,27.9,2015-10-30,Weekday,12.31670117,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,10,31,13.7,25.8,2015-10-31,Weekend,15.26091602,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,10,31,13.7,25.8,2015-10-31,Weekend,13.57188574,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,10,31,13.7,25.8,2015-10-31,Weekend,7.9551948239999994,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,01,15.4,26.4,2015-11-01,Weekend,15.0919043,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,01,15.4,26.4,2015-11-01,Weekend,13.65195117,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,01,15.4,26.4,2015-11-01,Weekend,7.297956543,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,02,13.4,15.5,2015-11-02,Weekday,14.13252246,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,02,13.4,15.5,2015-11-02,Weekday,14.56046094,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,02,13.4,15.5,2015-11-02,Weekday,9.912250977,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,03,6.8,21.2,2015-11-03,Weekday,13.91432422,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,03,6.8,21.2,2015-11-03,Weekday,14.18770703,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,03,6.8,21.2,2015-11-03,Weekday,7.652541503999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,04,8.5,29.1,2015-11-04,Weekday,15.85035254,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,04,8.5,29.1,2015-11-04,Weekday,15.84058984,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,04,8.5,29.1,2015-11-04,Weekday,12.44738965,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,05,14.3,24,2015-11-05,Weekday,15.74570996,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,05,14.3,24,2015-11-05,Weekday,15.56857324,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,05,14.3,24,2015-11-05,Weekday,12.20458984,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,06,16,17.7,2015-11-06,Weekday,14.11330176,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,06,16,17.7,2015-11-06,Weekday,14.89081641,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,06,16,17.7,2015-11-06,Weekday,11.56730469,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,07,11.2,17.7,2015-11-07,Weekend,14.10809473,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,07,11.2,17.7,2015-11-07,Weekend,14.20230664,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,07,11.2,17.7,2015-11-07,Weekend,7.907366699,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,08,6.2,25.7,2015-11-08,Weekend,14.06915527,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,08,6.2,25.7,2015-11-08,Weekend,14.45132324,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,08,6.2,25.7,2015-11-08,Weekend,7.27640625,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,09,11,32.5,2015-11-09,Weekday,17.45127344,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,09,11,32.5,2015-11-09,Weekday,17.74432422,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,09,11,32.5,2015-11-09,Weekday,13.53572656,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,10,14.2,16.5,2015-11-10,Weekday,16.22971777,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,10,14.2,16.5,2015-11-10,Weekday,16.01971191,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,10,14.2,16.5,2015-11-10,Weekday,11.23094531,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,11,10.8,22.1,2015-11-11,Weekday,16.46056641,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,11,10.8,22.1,2015-11-11,Weekday,14.96971191,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,11,10.8,22.1,2015-11-11,Weekday,11.01053125,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,12,12.5,25.6,2015-11-12,Weekday,17.62367578,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,12,12.5,25.6,2015-11-12,Weekday,14.64550098,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,12,12.5,25.6,2015-11-12,Weekday,11.72294824,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,13,13.2,20.7,2015-11-13,Weekday,16.95583984,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,13,13.2,20.7,2015-11-13,Weekday,14.29095117,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,13,13.2,20.7,2015-11-13,Weekday,11.39279883,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,14,8.3,19.4,2015-11-14,Weekend,16.48501563,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,14,8.3,19.4,2015-11-14,Weekend,13.47249121,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,14,8.3,19.4,2015-11-14,Weekend,7.764277832,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,15,10.9,21.3,2015-11-15,Weekend,16.18642676,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,15,10.9,21.3,2015-11-15,Weekend,14.25045313,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,15,10.9,21.3,2015-11-15,Weekend,7.28330957,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,16,11.3,29.4,2015-11-16,Weekday,16.38068262,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,16,11.3,29.4,2015-11-16,Weekday,15.70637109,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,16,11.3,29.4,2015-11-16,Weekday,12.01404883,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,17,14.6,34.4,2015-11-17,Weekday,21.13620703,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,17,14.6,34.4,2015-11-17,Weekday,15.50684668,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,17,14.6,34.4,2015-11-17,Weekday,14.13503809,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,18,11.7,30.7,2015-11-18,Weekday,18.15640625,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,18,11.7,30.7,2015-11-18,Weekday,16.94356445,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,18,11.7,30.7,2015-11-18,Weekday,12.10694629,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,19,17.2,32.9,2015-11-19,Weekday,19.23544531,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,19,17.2,32.9,2015-11-19,Weekday,17.42061523,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,19,17.2,32.9,2015-11-19,Weekday,13.96802246,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,20,14.7,21.3,2015-11-20,Weekday,16.15970313,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,20,14.7,21.3,2015-11-20,Weekday,14.46848145,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,20,14.7,21.3,2015-11-20,Weekday,11.59444531,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,21,11.2,18.9,2015-11-21,Weekend,14.85704199,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,21,11.2,18.9,2015-11-21,Weekend,13.38050684,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,21,11.2,18.9,2015-11-21,Weekend,8.172967773,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,22,12.1,21.8,2015-11-22,Weekend,14.82225586,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,22,12.1,21.8,2015-11-22,Weekend,13.93453711,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,22,12.1,21.8,2015-11-22,Weekend,7.5725,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,23,12.8,23,2015-11-23,Weekday,15.6502666,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,23,12.8,23,2015-11-23,Weekday,14.32938867,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,23,12.8,23,2015-11-23,Weekday,11.59638379,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,24,11.7,27.5,2015-11-24,Weekday,15.69858887,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,24,11.7,27.5,2015-11-24,Weekday,14.52918555,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,24,11.7,27.5,2015-11-24,Weekday,11.83448047,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,25,11,34.2,2015-11-25,Weekday,17.08144141,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,25,11,34.2,2015-11-25,Weekday,17.18263867,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,25,11,34.2,2015-11-25,Weekday,12.85583789,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,26,10.5,18.3,2015-11-26,Weekday,15.51000879,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,26,10.5,18.3,2015-11-26,Weekday,15.05492676,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,26,10.5,18.3,2015-11-26,Weekday,11.58563477,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,27,6,19.4,2015-11-27,Weekday,15.38046875,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,27,6,19.4,2015-11-27,Weekday,14.44669141,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,27,6,19.4,2015-11-27,Weekday,11.46324707,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,28,10,22.7,2015-11-28,Weekend,15.56856641,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,28,10,22.7,2015-11-28,Weekend,12.9954043,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,28,10,22.7,2015-11-28,Weekend,8.152818847999999,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,29,12.5,22.4,2015-11-29,Weekend,14.91062891,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,29,12.5,22.4,2015-11-29,Weekend,13.73307715,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
PM,Port Melbourne,2015,11,29,12.5,22.4,2015-11-29,Weekend,7.319581055,"Commercial: 37.7%
Residential: 29.4%
Industrial: 17.1%"
DA,Dock Area,2015,11,30,7.7,32.8,2015-11-30,Weekday,18.05522461,"Commercial: 59%
Industrial: 25%
Parkland: 7%"
NC,Northcote,2015,11,30,7.7,32.8,2015-11-30,Weekday,18.11977148,"Residential: 79.1%
Parkland: 11.3%
Commercial: 3.4%"
